publishedAt,authorDisplayName,textDisplay
2024-01-20T02:37:14Z,@user-tn4mq2on2t,Aku hanya mengingatkan utk bpk prabowo..jgn hnya membrantas korupsi pak..Kkn dan nepotisme jg perlu di brantas di indonesia dan tolong  diperhatikan pak..
2024-01-19T07:15:34Z,@user-cs8yx3oc4l,ALL IN Prabowo Gibran Insyaallah sah 14 febuari 2024
2024-01-18T17:38:56Z,@ddaku7532,Nomer 1 jos banget bicaranya dan kepintarannya tapi dari wajahnya kok kayak gak jujur ya kayak licik banget jadi terbayang bayang kalau jadi presiden banyak kepentingan pribadinya nih orang mungkin
2024-01-17T09:10:35Z,@melanisari4319,Tetep aja yg 13 orang hilang ditutupi pemerintah
2024-01-17T08:49:22Z,@andrikokok1528,"Justru partai politik yg jdi biang masalah.. Jika calonnya jadi presiden, ktua partai yg menggerakkan presiden itu sendiri. Harusnya ada undang2 untuk partai politik tdk ikut campur kebijakan presiden..."
2024-01-17T07:08:47Z,@taufikpamungkas6112,"saran dong untuk panitia debat capres cawapres, para calon mending sambil duduk,jangan sambil berdiri seperti itu, biar kelihatanya rileks,mksdnya dksh kursi, pas giliran mengemukakan atau menjawab baru berdiri gpp mau jawab sambil ddk pun gpp"
2024-01-17T00:10:46Z,@fitriiaa_3025,Hidup pak Prabowo-gibran!!
2024-01-16T04:40:10Z,@evan5566,"Apapun caranya, gua dukung prabowo"
2024-01-15T14:50:33Z,@user-kp8mi2zx5o,Apaan si prabowo
2024-01-15T14:34:07Z,@user-kp8mi2zx5o,Kelakuane koyo cah bayi
2024-01-15T11:28:21Z,@noobie13gaming13,"Wajar kalau pak prabowo gugup, karena beliau gak pandai merangkai kata manis kek capres lain,pak prabowo bicara dari dalam hati,dan apa adanya. Salut pak sy tetap mendukung anda, untuk ketiga kalinya,semoga kali ini Allah SWT mengijinkan pak prabowo naik dan menjabat, Allah SWT maha tau ketulusan hati pak prabowo"
2024-01-15T08:29:23Z,@chikanna4613,"Menurut pandangan ku<br>Bapak Prabowo selalu d bilang pemarah, emosional dan keras<br><br>Tp klu d lihat dan d simak dr cara tutur kata dan ekspresinya<br>Beliau itu seorang<br>Yg tegas, d siplin jg bijak!!<br><br>Itu lah Prabowo Subianto sebenarnya..!!<br>Dan 1 lgi, beliau seorang yg penyayang dan rendah hati.. <br>Itu menurut pandangan ku.. ✌️"
2024-01-15T07:56:47Z,@chikanna4613,"Ganjar sikat diri sendiri dulu sebelum menyikat pejabat korupsi lainnya<br>Nah, faham kan bung..???!!<br>🤣🤣🤣🤣🤣"
2024-01-15T07:48:42Z,@chikanna4613,Dr awal debat aj Anies udh menyinggung hal&quot; yg lalu dgn menyentuh lawan debatnya<br><br>Hmmm..<br>Jadi semakin yakin pilihan ku tetap Prabowo sampai 3 periode<br>Bravo pragib..♥️♥️♥️♥️
2024-01-15T03:53:01Z,@yura-rn3ks,"01 03 oke, 02 ga banget"
2024-01-14T07:36:19Z,@retnowinarti2405,Anus tergobliq. Memandang IKN hsnya dr satu sudut pandang. Bener&quot; oon
2024-01-12T17:02:01Z,@rizkyakbar7730,"Setuju sama pak prabowo, dulu dia diperintahkan menculik aktivis, biar nanti jadi presiden dia perintahkan culik rata para koruptor, bravo prabowo"
2024-01-12T11:42:42Z,@patrapatra6566,"ALL IN PRABOWO - GIBRAN,"
2024-01-11T08:33:13Z,@dwyandiniputri8039,semangat pak prabowo❤
2024-01-11T04:44:31Z,@irzalinaputri5020,diagram sentimen netizen itu apa sih guys?
2024-01-11T04:09:01Z,@variqgamefamily,"Pilpres 1 putaran aja yah...<br><br>Putaran k 2 ny, dananya untuk rakyat indonesia... <br><br>jazakumullah khairan katsiran ❤❤"
2024-01-11T04:08:43Z,@variqgamefamily,Pak prabowo presiden yg layak
2024-01-10T19:54:42Z,@ikhwantqnleuwidahu1657,Golput
2024-01-10T19:53:58Z,@ikhwantqnleuwidahu1657,Diajarkan yg dipertontonkan  calon presiden untuk saling serang😂
2024-01-10T19:53:19Z,@ikhwantqnleuwidahu1657,Debat nya gak damai tenang justru mempertontonkan perselisihan
2024-01-10T16:46:49Z,@mehumanusia9000,"<a href=""https://www.youtube.com/watch?v=9J_Py_cAAQI&amp;t=5563"">1:32:43</a>"
2024-01-10T12:59:54Z,@SADYCHIBIS,"Keliatan bgt sih mana capres yg matang ilmunya, yang luas ilmu pengetahuannya  khususnya tentang prinsip2 leadership, terlihat yang mana yg  mempersiapkan  programnya terlihat dari bagaimana mereka menjawab  pertanyaan atau sekedar PENCAK SILAT  🤣. Saya sih hawatir bgt presiden kita  ATLIT PANCAK SILAT semata 😅 cuma menjawab pertanyaan boderator saja jawabannya gak benar2 menjawab lah ntar kalo tugas diplomasi ke kanca internaional mau ngomong apa?. Please cerdaslah memilih yg cerdas."
2024-01-10T05:17:50Z,@venisinaga1638,Anies wkwk ini nih calon presiden kita itu mengajarkan untuk naik dg cara menjatuhkan lawan nya😂😂
2024-01-10T05:17:33Z,@MrWell-rr8pq,Mantab......❤❤❤❤❤❤❤❤❤❤
2024-01-10T02:55:53Z,@Ridl-one,"elektrifikasi kendaraan, tapi kalau sumber energi listriknya dari energi kotor seperti PLTU ya sama aja. polusinya cuman pindah aja ke PLTU!"
2024-01-09T14:49:01Z,@yahyayahya6215,"Gak peduli, gak usah debat, pilihan saya tetap paslon nomor 1. Those two familes have to go."
2024-01-09T09:08:44Z,@niajutex4587,"Benar kata pak Prabowo tidak perlu saling menghasut , saling mencela dan menghina ... 💪"
2024-01-08T10:28:15Z,@ivanzachriz,"Anis: maka , maka, dan maka.."
2024-01-08T10:19:35Z,@syifanisha6552,All in prabowo.
2024-01-08T04:10:47Z,@rendirendi.pirmansah7839,Yang bagus hukum mati buat koruptor
2024-01-08T01:29:12Z,@user-dr2kk9ep2w,"Biar rezim baru yg berkuasa , jangan itu itu mulu , udah cukup lah negara ini di grogoti .. kita liat bagaimana1 Periode dulu , kan bisa pilih yg lain nnti , tp yg apsti gak mau rezim lama berkuasa , mau anak nya kek , mau mentri nya kek , dan partai nya !!"
2024-01-07T23:03:10Z,@putrikholila3610,"Bener kata pk Prabowo,Ingat sistem pertahanan tidak boleh diumbar di publik karena itu bersifat rahasia"
2024-01-07T17:45:48Z,@AyuLestari-hy7vy,Yg bikin risih pendukungnya si . Gak bisa tenang dah prasaan dr kubu siapa si itu barbar deh
2024-01-07T15:59:50Z,@itsomel5315,Meski pilihan beda....
2024-01-07T15:59:11Z,@itsomel5315,Jagan lupa tetep Jaga kerukunan saudaraku di seluruh Indonesia 😉😘🙏
2024-01-07T13:02:15Z,@syafrizalrizal3241,"Yg di pilih hanya 1,amin"
2024-01-05T16:05:22Z,@user-sk5bh7dj5l,Anis banyak bual
2024-01-05T16:02:55Z,@user-sk5bh7dj5l,Saya mndukungmu pak prabowo keiklasan mu ktulusan mu semoga allah mnjawab doa qu amiiiin
2024-01-05T09:03:56Z,@alvinbjm,Prabowo lahh ❤
2024-01-04T06:02:54Z,@arieafrizal667,No 2 bismillah🤘🤲
2024-01-04T03:57:49Z,@berdinhalchannel954,"Kami sekeluarga besar memilih presiden yg bisa menghukum koruptor dengan cara : bibirnya, telinganya, hidungnya di kupas kandas dan keturunannya tidak boleh di kasih berjabatan lagi."
2024-01-04T00:23:16Z,@ThomasHendra-rx8nn,janji manis Monggo kosong 👎
2024-01-03T16:28:49Z,@danusetiawan1660,Bismillah pak Prabowo presidenn Indonesia
2024-01-03T07:00:44Z,@reynoldtasiam1248,Hidup Pak Prabowo..keren mantapp PRAGIB menang menang..
2024-01-02T18:03:50Z,@RMXSEEU,"<a href=""https://www.youtube.com/watch?v=9J_Py_cAAQI&amp;t=4469"">1:14:29</a> 😂😂😂"
2024-01-02T17:50:25Z,@RMXSEEU,"<a href=""https://www.youtube.com/watch?v=9J_Py_cAAQI&amp;t=3534"">58:54</a> ganjar ga di jawab cok😂"
2024-01-02T17:26:13Z,@RMXSEEU,anis cuma jadi badut 😂 negatifnya banyak banget 😂
2024-01-02T17:13:48Z,@noerharbi6557,Aowakowak emosian
2024-01-02T07:40:40Z,@sandisuandi7069,"Pak anis memang pintar tapi sepertinya tidak tau malu dan tau diri loncat partai sana sini dan tidak tau balas budi ,,<br>Ini bukan sosok pemimpin yang bagus 😂"
2023-12-30T12:51:40Z,@emaybietobungi7879,"<a href=""https://www.youtube.com/watch?v=9J_Py_cAAQI&amp;t=175"">2:55</a>"
2023-12-29T18:15:40Z,@henryelyesonmoginzin3340,SUSAH LAH JADI PRESIDEN PRABOWO NIH MALAH MARAH PULA KENITEZEN NAMUN BERTAHAN KEKERASANNYA EMOSI AMAT.
2023-12-29T15:11:56Z,@athallah-hc8mv,"Mnrt saya , pak prabowo gk gt pandai bcra, tp hatinya besar dan harapannya ke indonesia besar sampai gemoy gt, kali ini kami pilih anda pak, semoga nkri diberi Allah semakin berjaya makmur sentausa  aamiin"
2023-12-29T11:45:37Z,@raffadanang9313,"<a href=""https://www.youtube.com/watch?v=9J_Py_cAAQI&amp;t=5058"">1:24:18</a>"
2023-12-27T14:24:36Z,@jurifinrustandi4703,"<a href=""https://www.youtube.com/watch?v=9J_Py_cAAQI&amp;t=7559"">2:05:59</a> <a href=""https://www.youtube.com/watch?v=9J_Py_cAAQI&amp;t=7564"">2:06:04</a> 😊"
2023-12-27T04:48:06Z,@user-ch9bl5hf5u,Angin tidak punya ktp<br>Sgie itu apa
2023-12-26T17:12:21Z,@HaramJadah-on8lp,Saat pa Prabowo bicara gw GK tau knpah. Selalu tr senyum.bhkan gw smpe ketawa. Apakah pa Prabowo pemnangk nyh
2023-12-26T12:42:12Z,@ruu406,Jamaahnya bikin emosi 😭💀
2023-12-25T00:11:58Z,@user-tv4dm3lc3u,"Sy simpatik dgn capres, cawapres yg siap tuntaskan kasus Trisakti, semangi 1 dan 2 thn 1998 sehingga KKN bersih tuntas sampai ke akar2 nya. Kasihan anak2 mahasiswa yg menjadi korban kejahatan para aparat yg tdk bertanggung jawab tsbt"
2023-12-24T09:08:24Z,@xtremeside8989,"ini bukan debat, mana ada debat kalem2 semua, harusnya jgn bikin terlalu banyak aturan dalam berdebat biar isi kepala calonnya keluar semua unek unek, kepintaran, kebodohannya biar keluar semua baru itu debat"
2023-12-23T16:53:07Z,@AchHaydar-fk6hk,Buat apa debat. Dan untuk apa. Apakh cuma mau di perjual belikan
2023-12-22T11:25:34Z,@stephanus_kw12345,"Anies aku mendukung mu, aku tahu engkau difitnah, tp engkau selalu membuktikan dengan Obyektivitas, kejujuran, keadilan, Beliaulah yang mau dikritik. Supaya bisa menerima gagasan dari rakyat jelata."
2023-12-22T02:58:59Z,@bidanpriska4689,Maa Syaa Allah... Tabaarakallah Pak Anis
2023-12-21T22:19:10Z,@octafiandiw.s.a4203,"Ngga ada yg saya suka semua calonnya ini. Anis ini pinter ngomong doang, prabowo yaa dari sikapnya aja ga ngeyakinin, ganjar plonga plongo doang. Ya allah.. Partai berdosa besar kalau emang ngajuin calon untuk tujuan terselubung."
2023-12-21T22:03:46Z,@NauraBermain,Kereen anis baswedan.
2023-12-21T16:16:20Z,@sitirohmaniyah3247,Bgmn dg gibran jd cawapres? Itu kan hasil nipotisme
2023-12-21T14:21:51Z,@user-rq8ur2nw3j,"Siap Menangkan Bpk Anies Dan Muhaimin Iskandar, Amin🤗😇"
2023-12-21T13:42:20Z,@dedipurba5162,"Pak bnyak sarjana yg nganggur dn bnyak yg sulit cari kerja &amp; banyak juga yg lari dr jalur pak ... <br>Inti nya buat lapangan pekerjaan, hukum di perkuat di jamin rakyat makmur ga perlu skolah tinggi&quot; pak .. inti nya buat lapangan pekerjaan di jamin pengangguran &amp; kemiskinan akan jauh berkurang"
2023-12-21T07:25:33Z,@bayuyara4898,"Aku baru nonton, ternyata seru banget.. sepertinya aku tau mau pilih yg mana ☺️"
2023-12-20T16:03:10Z,@tillaish,Yaelah... kalo mash gembel pake iklan gasah ngaku2 gada iklan deh
2023-12-20T13:58:42Z,@Hhoon98,Pak prabowo.... ya allah maaf banget pak wkwkwk
