publishedAt,authorDisplayName,textDisplay
2024-01-07T03:26:46Z,@AliSyarif-yk7vc,Saya orang Banyuwangi dari suku Osing saya pastikan yg jadi huruf G.
2024-01-07T03:21:33Z,@AliSyarif-yk7vc,GK USA debat kan.dari jauh Uda kelihatan huruf nya G
2024-01-06T13:09:19Z,@HoneystMD,Malu banget liat prabowo... 😰😰😰
2024-01-06T12:17:30Z,@XXXX-xl7gr,Masalah pupuk di wilayah kepemimpinannya aja gak bisa di tangani apalagi seluruh indonesia...ada ada saja😂
2024-01-06T11:59:56Z,@XXXX-xl7gr,No 3 kbanyakan ngasih janji...ini gratis itu gratis<br>Semua itu perlu cuan...gk mungkin gratis<br>😂
2024-01-06T11:56:29Z,@XXXX-xl7gr,Pokoknya banteng merah tenggelamkan🎉
2024-01-06T01:56:27Z,@rikafuad1187,Angin yg salah tu .. buang angin(kentut) didepn orang 😁😁
2024-01-05T14:39:32Z,@ariskaaudiojambiarumsumber5773,Sy  juga yakin kepak prabowo salam dua jari🙏
2024-01-05T13:25:21Z,@YantiYusuf-hi3uo,Selamat MLM dan salam cinta damai dan NKRI dan salam pilpres THN 2024 semoga berjalan dgn sukses dan lancar dan siapapun yg terpilih nanti yg penting kita semua rakyat bangsa Indonesia wajib menghormati dan menghargai  para pemimpin yang terpilih nanti trims merdeka
2024-01-05T11:26:01Z,@afiefahmad6369,salam ibuk bapak angkalah bapak anis
2024-01-05T10:18:28Z,@rikafuad1187,"Paslon 2 jlas saling melengkapi. Mas gibran melengkpi kekurngan bapk prabowo.  Yg dikata gk bisa menyusun kata&quot;,kalok masalh kecerdasan semua jelas cerdas tinggal gimna cara kita menilainya"
2024-01-05T09:15:33Z,@user-lk3yl3nr3w,Cuma pak Anis yg berwibawa...yg lain no
2024-01-05T06:25:52Z,@krisnaaditya8750,Urat malu nya sudah putus kali si pak Anies 😂
2024-01-05T06:18:19Z,@zitinzaolnando85,Prabowo bertanya dana triliunan di kemanain untuk mngatasi polusi..malah di salahin kendaraan yg makin bnyak 🤣🤣🤣guna tu duit buat ngurangi polusi terserah mau beli alat apa aja yg jelas itu duit bukan sdikit😒🤣🤣
2024-01-05T03:07:09Z,@logika1484,Anis pinter bgt ngomong hahaha
2024-01-05T02:59:49Z,@logika1484,Prabowo❤❤❤❤
2024-01-04T16:50:09Z,@aydanibrahim4849,Nama nya mau kerja paling enak emang udh punya portfolio..😊
2024-01-04T13:27:20Z,@rendradailydrawing3652,"woy pendukung wowo.. lu liat tuh <a href=""https://www.youtube.com/watch?v=Y_zURnxXT80&amp;t=4568"">1:16:08</a>.. mana ada respon pemimpin yang bakalan bikin rakyat sejahtera kelakuannya begini.. udah kaya anak smp yang dimarahin gurunya nyolot dan ngeledek.. gimana elu kalau liat orang yang model begitu.. pengen ngejitak kan luh.. hah.. hahh. hahhh.. gw mantan pendukungnya yang udah tobat, bukan tobat sih, soalnya dari pada milih wiwi.. kaga ada pilihan laen selain wowo 😆😍😆😘😍"
2024-01-04T08:34:52Z,@ranndychenndraha-vp7fc,Nomor 1 tetap dihati ☝🤲💚
2024-01-04T02:11:55Z,@Ketutjazzlovers1987,"Kali ini pak prabowo asli jujur, lugas, dan sudah lepas dari pengaruh orba. Saya sngt mendukung prabowo."
2024-01-03T16:20:53Z,@daimokiev577,"Ganjar sngt bgs sekali, ttpi hnya sebts petugas partai, good speech👍"
2024-01-03T16:18:17Z,@daimokiev577,Prabowo👍👍👍
2024-01-03T16:15:37Z,@daimokiev577,"Aq klo giliran si yaman yg bicara aq skip keliatannya sprti tdk adil, tp itulah kenyataan🤣"
2024-01-03T10:13:20Z,@wahidaturrohmah-dv9jl,"Warga Papua ingin memisahkan diri dari indonesia<br>Sedangkan warga papua tidak paham kalau dia pisah dari indonesia maka perebutan wilayah akan terjadi papua akan di ambil alih<br>Bahkan tidak menjamin ekonomi, keadilan, bisa saja terjadi bentrok habis2an"
2024-01-03T10:03:25Z,@wahidaturrohmah-dv9jl,Kita harus paham ... Pengadilan untuk tni dan polisi itu dipisah
2024-01-03T10:00:20Z,@wahidaturrohmah-dv9jl,Kata guruku bu manis guru pkn q waktu sma tahun 2014 pernah ngomong ada visi misi jokowi yang mustahil di wujudkan<br>Contoh membagi kursi untuk anggota politiknya dan fakta itu mustahil <br>Jokowi tetap membagi kursi untuk anggota partainya<br>... Kedua Mengungkap kasus 98 tentang prabowo... Padahal itu mustahil di wujudkan <br>Ketika jokowi melontarkan pertanyaan itu.. itu tandanya dia tak paham tentang struktur dan fungsi tentang kenapa pengadilan terbagi 2.. antara polisi dan TNI☺️<br>WAKTU AKU SMA TAPI AKU TAK MUDAH DI BODOHI<br>alumni SMA TBY TUBAN JAWA TIMUR 2016
2024-01-03T08:34:28Z,@vebrianagata,"coba kalian cermati, setiap si Anis berbicara pasti selalu membawa angka, 1 bla..bla..bla..  2. bla..bla..bla.. dst.  dan dia juga selalu menjatuhkan lawan. gak pantas dia jadi pemimpin. hatinya diam2 busuk ternyata"
2024-01-03T06:39:54Z,@sapnapermanapermana1644,"Sallam,2,jariiii❤❤❤❤"
2024-01-03T05:18:25Z,@hernojangkung9860,Debat ko banyak yang.. saya setuju pendapat bapak..loh ngapain debat kalau pada setuju mah ..
2024-01-02T17:41:00Z,@ludy1389,YG.penting jgn Amin parah
2024-01-02T17:37:08Z,@user-dp2iq6qq8h,Pak anis mengatasi banjir Jakarta Gk mampu kok
2024-01-02T10:26:14Z,@user-hw5hw9de2i,"<a href=""https://www.youtube.com/watch?v=Y_zURnxXT80&amp;t=5654"">1:34:14</a> sy pro Prabowo-gibran tp kenapa pk prabowo mlh kya jual nama pakde sih 😢"
2024-01-02T08:14:57Z,@geraldinahidupgg,Capres nya kok nyinyir wae sih pengen terlihat pinter tp jd keblinger loh pak. Aku tuh pengen nonton debat bukan acara rumpi no secret. Gak perlu di sebut lah ya siapa yg paling nyinyir 😅
2024-01-02T07:10:35Z,@ghifarivlog4430,"Ketila bahas korupsi, imget kata kata perwakilan indonesia di pbb, yaitu lord rangga"
2024-01-01T12:58:16Z,@KrismanLaia-wu3hc,Dukung Anies 👍👍
2024-01-01T11:33:34Z,@maryati-dk9bn,tp Jakarta  masih  banyak yg kumuh
2024-01-01T09:52:59Z,@user-hw5hw9de2i,"<a href=""https://www.youtube.com/watch?v=Y_zURnxXT80&amp;t=3980"">1:06:20</a> sy tidak suka dengan pk anies tp jawaban dia tentang korupsi bagus"
2024-01-01T08:22:05Z,@user-pt2tm8we7b,Ganjar
2024-01-01T05:26:01Z,@user-gw7cy6eg6w,Ok
2024-01-01T04:23:30Z,@HATI_GUA_DISAKITI_SAMA_CEWEK.,Pak Ganjar kalau dilihat-lihat gaya rambutnya mirip Bouya Harumichi. Tapi rambut Bouya Harumichi lebih panjang.
